Date/Time,ActivePower_kW,WindSpeed_mps,TheoreticalPowerCurve_kWh,WindDirection_deg
2018-01-01 00:00:00,390.48036193847605,5.506867806116735,472.4022267752289,267.1186319986977
2018-01-01 01:00:00,460.53712463378884,5.644204934438064,513.4184084374086,258.9455464680985
2018-01-01 02:00:00,733.6553751627598,6.452037493387852,788.4013100676381,268.39746602376283
2018-01-01 03:00:00,909.3620808919263,6.811455170313514,948.7933462213999,256.014765421549
2018-01-01 04:00:00,1393.5181884765582,7.7487491766611685,1406.3917953844903,247.6524683634435
2018-01-01 05:00:00,1149.5991617838483,7.236853679021195,1128.194440575686,243.84634908040314
2018-01-01 06:00:00,1100.0743916829408,7.183671077092484,1103.372814736347,246.11740112304633
2018-01-01 07:00:00,928.242818196613,6.804743289947505,937.5711293228527,232.75543467203715
2018-01-01 08:00:00,614.6530914306637,5.984985589981073,624.8216152949527,226.96721140543568
2018-01-01 09:00:00,671.5084075927731,5.984971602757767,630.3573101732094,215.4005177815752
2018-01-01 10:00:00,521.6255467732743,5.661419153213494,539.8361525770308,231.9427668253575
2018-01-01 11:00:00,184.18243153889932,4.300018668174738,183.407824297631,228.2273991902665
2018-01-01 12:00:00,127.32581774393707,3.89771934350331,119.12917385221037,230.337315877278
2018-01-01 13:00:00,534.6637980143223,5.768450657526649,572.8156520986827,236.79041544596302
2018-01-01 14:00:00,1329.200195312498,7.815421819686885,1473.2329108488382,236.6029663085935
2018-01-01 15:00:00,2157.786315917965,9.393976370493553,2382.4659861763835,230.40431467692017
2018-01-01 16:00:00,2468.40266927083,9.920463879903151,2722.7433539383414,227.82618204752552
2018-01-01 17:00:00,1908.8664754231716,8.74777205785115,1983.52901369149,218.15730285644483
2018-01-01 18:00:00,2455.3678385416633,10.193800608317,2883.0868426836864,209.52009836832613
2018-01-01 19:00:00,3034.5698649088536,11.307126681009867,3351.635002075292,200.46783192952432
2018-01-01 20:00:00,3205.9163411458317,11.479263305664018,3406.2123126138317,197.523200988769
2018-01-01 21:00:00,3595.563476562498,13.14499823252355,3599.57824457834,202.319297790527
2018-01-01 22:00:00,3515.073323567705,12.765325069427433,3590.249082253383,201.59450022379534
2018-01-01 23:00:00,3454.7325032552067,12.797096570332783,3590.115201901104,198.716420491536
2018-01-02 00:00:00,3445.1890462239567,12.506230036417584,3575.017078032563,195.79440307617133
2018-01-02 01:00:00,3535.163736979163,12.70812352498365,3575.7962629034864,200.64681752522733
2018-01-02 02:00:00,3499.9941813151,13.975366592407184,3600.0,195.90590159098267
2018-01-02 03:00:00,3462.96309407552,12.97457997004185,3594.2183009579603,192.67128499348917
2018-01-02 04:00:00,3521.714152018225,12.883291721343932,3594.397336595893,197.9589640299475
2018-01-02 05:00:00,3447.2543131510397,12.302140235900834,3557.34939191249,199.99519856770783
2018-01-02 06:00:00,3335.090332031248,11.920901616414334,3481.587684738324,200.37391916910767
2018-01-02 07:00:00,3187.1147054036433,11.585784594217891,3307.2388642219753,199.59587097167915
2018-01-02 08:00:00,3406.690795898435,11.737753073374366,3458.6013724688237,196.94193522135348
2018-01-02 09:00:00,3299.3586832682267,12.144400119781452,3418.3754785165147,198.166132609049
2018-01-02 10:00:00,3599.18615722656,15.291804949442485,3600.0,194.010101318359
2018-01-02 11:00:00,3576.119018554685,14.183306535084983,3598.421284220898,199.89873250325482
2018-01-02 12:00:00,2983.1072184244767,11.16583172480261,3047.270349692333,200.47458394368434
2018-01-02 13:00:00,2809.1403401692683,10.655051072438516,3072.7741328315365,199.99978637695267
2018-01-02 14:00:00,3416.3639729817683,12.01883331934605,3491.1036771417453,208.8595987955725
2018-01-02 15:00:00,3344.574462890623,11.787108262379917,3445.7640413557747,203.06045023600234
2018-01-02 16:00:00,3549.9241536458317,13.00701491038,3589.329775239005,202.37750244140602
2018-01-02 17:00:00,3519.70198567708,12.438149929046567,3562.7964383786434,202.35004933675086
2018-01-02 18:00:00,3369.1701660156214,12.022909959157266,3497.644416879723,189.978683471679
2018-01-02 19:00:00,2721.273030598955,10.640756607055616,3112.308341726765,197.248781840006
2018-01-02 20:00:00,3229.6948242187464,11.801179567972797,3383.0127458005986,200.98168182373
2018-01-02 21:00:00,2591.6224568684866,10.564963340759235,2895.4388964350333,200.96361796061169
2018-01-02 22:00:00,1791.969319661455,8.947057723999018,2120.5040534546465,191.43479919433534
2018-01-02 23:00:00,1739.1618448893198,8.750607252120965,1973.6933792896082,178.9461491902665
2018-01-03 00:00:00,2860.2588704427067,10.526470025380421,2999.7031391305813,184.2410507202145
2018-01-03 01:00:00,581.6616363525368,5.7957711219787535,647.6293495489014,211.2995503743485
2018-01-03 02:00:00,1047.3793589274053,7.092549324035638,1115.7711660650627,179.85611724853467
2018-01-03 03:00:00,882.8987274169916,6.714071830113723,926.5951460493321,152.34751892089818
2018-01-03 04:00:00,1277.4633178710917,7.5275971889495805,1279.7751733525033,166.44374847412067
2018-01-03 05:00:00,915.5103454589815,6.840436538060504,960.0716338064803,175.0715001424147
2018-01-03 06:00:00,1932.3363037109332,8.652535120646155,1938.67234749606,194.6660995483393
2018-01-03 07:00:00,2672.9953206380183,10.457022507985402,2959.567519128465,178.01268259684198
2018-01-03 08:00:00,866.241217295326,6.450737158457435,987.7988559648396,152.72258504231718
2018-01-03 09:00:00,239.21780014038063,4.61204401652018,266.3889417792613,146.7422027587885
2018-01-03 10:00:00,335.37865447998,4.937704960505162,326.63593250127417,192.37201436360633
2018-01-03 11:00:00,361.92063649495395,5.093876997629795,366.0890916924379,186.3360519409175
2018-01-03 12:00:00,864.7098592122375,6.549663305282588,851.5031717318992,187.52212015787686
2018-01-03 13:00:00,384.5393880208331,5.13232254981994,397.36577546132776,194.66018422444617
2018-01-03 14:00:00,494.1747563680008,5.670070091883336,544.6476149640342,209.06537119547485
2018-01-03 15:00:00,177.02744801839165,4.251516699790952,217.65117581665206,228.5098698933915
2018-01-03 16:00:00,-0.06551126639048267,2.62154082457224,7.1019690212382,229.3832168579095
2018-01-03 17:00:00,100.7934837341307,4.1544833978017115,160.81363790908424,225.40333302815716
2018-01-03 18:00:00,522.0955912272132,5.708642800649003,562.9615091195503,213.27656555175736
2018-01-03 19:00:00,1472.8451741536417,8.078604857126868,1589.0025728416483,199.7753855387365
2018-01-03 20:00:00,1567.049499511715,8.073849519093827,1577.6120560241568,207.92451985677033
2018-01-03 21:00:00,1835.2191772460917,8.783461252848301,2009.52304134925,208.84456634521436
2018-01-03 22:00:00,1897.6098022460917,8.694717248280837,1952.6520209766315,195.7943827311195
2018-01-03 23:00:00,1137.7793070475213,7.184853474299108,1105.4198208813953,199.15443166096966
2018-01-04 00:00:00,967.0535481770831,6.725852886835731,901.0285521856557,190.82374827067017
2018-01-04 01:00:00,895.7599690755196,6.53907410303751,828.2774260165385,193.5765508015945
2018-01-04 02:00:00,1107.0801086425747,7.102316856384274,1073.557585861502,197.670303344726
2018-01-04 03:00:00,1500.1519165039028,7.84009726842244,1486.665936230691,194.44721730550086
2018-01-04 04:00:00,1334.0694986979145,7.509837706883743,1280.1499665780893,197.40203348795515
2018-01-04 05:00:00,520.8190460205075,5.677795966466263,539.113753730113,208.15711720784466
2018-01-04 06:00:00,1591.00150553385,8.066715319951369,1576.1495320825868,216.46149953206336
2018-01-04 07:00:00,1733.165323893225,8.224847714106238,1662.5468625466783,208.019065856933
2018-01-04 08:00:00,1349.920288085934,7.517253478368116,1372.6275901565384,191.872032165527
2018-01-04 09:00:00,231.56997375488223,4.774282932281489,284.506846476516,195.2561004638666
